,room_type,price,host_acceptance_rate,host_is_superhost,accommodates,bathrooms,review_scores_cleanliness,host_identity_verified,instant_bookable,property_type
30068,3,29.0,78.0,0,1,3.0,4.45,1,0,85
30069,3,30.0,78.0,0,1,3.0,4.57,1,1,85
30102,3,30.0,99.0,0,1,3.0,4.8,1,0,85
30219,3,150.0,97.0,0,1,2.0,4.8,1,0,80
30221,3,30.0,99.0,0,1,3.0,5.0,1,0,85
30232,3,40.0,82.0,1,6,3.5,4.67,1,1,86
30301,3,38.0,29.0,0,1,1.0,4.8,1,0,89
30323,3,80.0,97.0,0,1,1.0,4.8,1,0,85
30363,3,55.0,96.0,0,1,1.5,4.8,1,0,87
30405,3,40.0,82.0,1,1,3.0,4.8,1,1,86
30421,3,25.0,100.0,0,2,3.5,4.8,1,1,89
30468,3,30.0,99.0,0,1,3.0,3.0,1,0,85
30471,3,30.0,99.0,0,1,3.0,4.8,1,0,85
30520,3,37.0,100.0,0,1,2.0,5.0,1,0,85
30530,3,16.0,86.0,0,1,1.0,5.0,1,0,85
30584,3,25.0,85.0,0,3,1.0,4.0,1,0,85
30763,3,38.0,29.0,0,1,1.0,4.8,1,0,89
30972,3,24.0,85.0,0,3,1.0,4.8,1,0,85
31043,3,35.0,72.0,1,1,4.0,5.0,1,0,85
31056,3,50.0,94.0,0,1,5.5,5.0,1,1,85
31059,3,110.0,97.0,0,2,1.0,4.8,1,0,84
31073,3,70.0,0.0,0,2,1.0,4.8,1,0,75
31185,3,29.0,38.0,1,2,1.0,5.0,1,0,89
31415,3,30.0,100.0,0,1,2.0,4.92,1,0,85
31618,3,30.0,86.0,0,1,3.0,5.0,1,0,85
32204,3,35.0,72.0,1,1,4.0,5.0,1,0,85
32246,3,35.0,72.0,1,1,4.0,5.0,1,0,85
32390,3,20.0,100.0,0,16,13.0,4.8,1,1,89
33489,3,35.0,100.0,0,1,2.0,4.0,1,0,85
33490,3,40.0,100.0,0,1,2.0,4.67,1,0,85
33508,3,40.0,96.0,0,1,1.0,4.28,1,1,89
33518,3,40.0,96.0,0,1,1.0,4.11,1,1,89
33519,3,40.0,96.0,0,1,1.0,4.45,1,1,89
33583,3,24.0,85.0,0,2,1.0,4.8,1,1,85
34053,3,32.0,78.0,0,1,3.0,4.78,1,0,85
34058,3,45.0,82.0,1,1,1.0,4.8,1,1,85
34224,3,45.0,82.0,1,1,1.0,4.8,1,1,85
34266,3,68.0,94.0,0,1,1.5,4.8,1,0,87
34425,3,13.0,100.0,0,1,1.0,5.0,1,1,85
34465,3,150.0,94.0,0,1,6.0,5.0,1,1,87
34468,3,61.0,94.0,0,1,1.5,4.8,1,1,87
34470,3,150.0,94.0,0,1,1.5,4.0,1,1,87
34492,3,18.0,100.0,0,1,1.0,3.5,1,1,85
34581,3,51.0,94.0,0,1,1.0,4.22,1,1,93
34623,3,16.0,86.0,0,1,1.0,4.8,1,0,85
34624,3,14.0,86.0,0,1,1.0,5.0,1,0,85
34742,3,17.0,100.0,0,1,1.0,5.0,1,1,85
35121,3,25.0,100.0,0,1,2.5,4.8,0,0,85
35122,3,24.0,100.0,0,1,2.5,4.8,0,0,85
35123,3,23.0,100.0,0,1,2.5,4.8,0,0,85
35124,3,26.0,100.0,0,1,2.5,4.8,0,0,85
35125,3,24.0,100.0,0,1,2.5,4.8,0,0,85
35156,3,29.0,65.0,1,1,1.0,4.8,1,0,85
35157,3,29.0,65.0,1,1,1.0,4.8,1,0,85
35168,3,80.0,97.0,0,3,1.0,4.8,1,0,89
35301,3,29.0,65.0,1,1,1.0,4.8,1,0,85
35302,3,29.0,65.0,1,1,1.0,4.8,1,0,85
35303,3,29.0,65.0,1,1,1.0,5.0,1,0,85
35367,3,32.0,88.0,0,1,1.0,4.0,1,0,85
35379,3,28.0,71.0,0,1,3.0,4.8,1,0,85
35469,3,30.0,71.0,0,1,4.0,4.25,1,0,85
36003,3,30.0,71.0,0,1,4.0,4.8,1,0,85
36239,3,35.0,100.0,0,1,2.0,4.83,1,1,85
36343,3,20.0,86.0,0,1,4.0,5.0,1,0,85
36454,3,35.0,100.0,0,1,2.0,4.88,1,1,85
36724,3,40.0,75.0,0,1,1.0,1.0,1,0,89
36957,3,27.0,40.0,1,1,1.0,5.0,1,0,89
37051,3,33.0,98.0,0,1,1.0,4.77,1,1,85
37214,3,29.0,78.0,0,1,2.0,5.0,1,0,85
37224,3,28.0,71.0,0,1,4.0,5.0,1,0,85
37225,3,24.0,71.0,0,1,3.0,5.0,1,0,85
37253,3,16.0,80.0,0,1,1.0,4.8,1,0,89
37256,3,15.0,64.0,0,1,1.0,4.8,1,0,89
37258,3,29.0,78.0,0,1,0.0,5.0,1,0,85
37276,3,42.0,99.0,0,1,1.5,4.78,1,0,85
37282,3,60.0,0.0,0,1,1.0,4.8,1,0,85
37529,3,21.0,98.0,0,1,1.0,5.0,1,1,85
37530,3,21.0,98.0,0,1,1.0,4.8,1,1,85
37531,3,21.0,98.0,0,1,1.0,4.8,1,1,85
37605,3,52.0,100.0,1,1,1.0,5.0,1,1,85
37637,3,28.0,78.0,0,1,2.0,4.8,1,0,85
37819,3,36.0,99.0,0,1,1.5,4.9,1,0,85
37898,3,25.0,77.0,0,1,1.5,4.75,1,0,85
37919,3,23.0,64.0,0,1,1.0,4.8,1,0,89
37935,3,22.0,80.0,0,1,1.0,4.8,1,0,89
37936,3,23.0,64.0,0,1,1.0,4.8,1,0,89
37981,3,100.0,0.0,0,2,1.0,4.8,1,0,85
37985,3,21.0,98.0,0,1,1.0,4.8,1,1,85
37995,3,39.0,100.0,0,1,1.0,4.5,0,1,85
38004,3,23.0,80.0,0,1,1.0,4.8,1,0,89
38005,3,20.0,64.0,0,1,1.0,4.8,1,0,89
38006,3,20.0,64.0,0,1,1.0,4.8,1,0,89
38150,3,150.0,26.0,0,1,2.0,4.8,0,0,89
38384,3,150.0,64.0,1,1,5.0,4.8,1,0,85
38432,3,15.0,80.0,0,1,1.0,4.8,1,0,89
38454,3,140.0,67.0,0,2,2.0,4.8,1,0,84
38455,3,32.0,73.0,0,1,4.0,5.0,1,0,85
38460,3,29.0,73.0,0,1,4.0,4.8,1,0,85
38475,3,15.0,64.0,0,1,1.0,4.8,1,0,89
38598,3,16.0,64.0,0,1,1.0,4.8,1,0,89
38599,3,25.0,64.0,0,1,1.0,4.8,1,0,89
38661,3,26.0,73.0,0,1,4.0,5.0,1,0,85
38699,3,23.0,64.0,0,1,1.0,4.8,1,0,89
38723,3,16.0,80.0,0,1,1.0,4.8,1,0,89
38781,3,20.0,86.0,0,1,5.0,4.8,1,0,85
38840,3,28.0,80.0,0,1,1.0,1.0,1,0,89
38862,3,24.0,78.0,0,1,2.0,5.0,1,0,85
39060,3,29.0,78.0,0,1,3.0,4.43,1,0,85
39086,3,15.0,64.0,0,1,1.0,4.8,1,0,89
39103,3,17.0,64.0,0,1,1.0,4.8,1,0,89
39170,3,32.0,88.0,0,1,1.0,4.8,1,0,85
39174,3,22.0,64.0,0,1,1.0,4.8,1,0,89
39175,3,22.0,64.0,0,1,1.0,4.8,1,0,89
39176,3,20.0,64.0,0,1,1.0,4.8,1,0,89
39178,3,150.0,4.0,0,1,1.5,4.8,1,0,85
39182,3,15.0,64.0,0,1,1.0,1.0,1,0,89
39197,3,129.0,83.0,0,2,1.0,4.8,1,0,85
39255,3,15.0,64.0,0,1,1.0,5.0,1,0,89
39427,3,22.0,88.0,0,1,0.5,5.0,1,0,85
39461,3,22.0,64.0,0,1,1.0,4.8,1,0,89
39470,3,15.0,80.0,0,1,1.0,4.8,1,0,89
39513,3,32.0,82.0,1,1,1.0,5.0,1,0,85
39568,3,15.0,64.0,0,1,1.0,4.8,1,0,89
39573,3,15.0,64.0,0,1,1.0,1.0,1,0,89
39654,3,15.0,64.0,0,1,1.0,4.8,1,0,89
39655,3,15.0,64.0,0,1,1.0,4.8,1,0,89
39658,3,32.0,98.0,0,1,1.0,4.35,1,0,85
39680,3,15.0,64.0,0,1,1.0,4.8,1,0,89
39681,3,22.0,64.0,0,1,1.0,4.8,1,0,89
39686,3,23.0,64.0,0,1,1.0,4.8,1,0,89
39689,3,16.0,64.0,0,1,1.0,4.8,1,0,89
39690,3,23.0,64.0,0,1,1.0,4.8,1,0,89
39693,3,16.0,64.0,0,1,1.0,4.8,1,0,89
39754,3,25.0,73.0,0,1,3.0,4.5,1,0,85
39759,3,31.0,100.0,0,1,1.0,4.8,0,1,85
39786,3,15.0,64.0,0,1,1.0,4.8,1,0,89
39787,3,31.0,100.0,0,1,1.0,4.8,0,1,85
39789,3,31.0,100.0,0,1,1.0,4.8,0,1,85
39877,3,30.0,50.0,0,2,3.5,4.8,1,0,85
39950,3,23.0,64.0,0,1,1.0,4.8,1,0,89
39969,3,32.0,88.0,0,1,1.0,4.8,1,0,85
39971,3,35.0,88.0,0,1,1.0,5.0,1,0,85
39972,3,47.0,99.0,0,1,1.0,4.63,1,1,86
39990,3,42.0,99.0,0,1,1.0,4.07,1,1,86
39994,3,43.0,99.0,0,1,1.0,4.56,1,1,86
39995,3,47.0,99.0,0,1,1.0,4.51,1,1,86
40070,3,36.0,100.0,0,2,1.0,4.8,1,0,85
40113,3,17.0,64.0,0,1,1.0,4.8,1,0,89
40130,3,15.0,64.0,0,1,1.0,4.8,1,0,89
40150,3,21.0,73.0,0,1,2.5,4.8,1,0,85
40160,3,27.0,73.0,0,1,3.0,5.0,1,0,85
40195,3,15.0,80.0,0,1,1.0,4.8,1,0,89
40196,3,16.0,80.0,0,1,1.0,4.8,1,0,89
40197,3,15.0,80.0,0,1,1.0,5.0,1,0,89
40202,3,30.0,80.0,0,2,1.0,4.8,1,0,89
40203,3,15.0,80.0,0,1,1.0,4.8,1,0,89
40204,3,15.0,80.0,0,1,1.0,4.8,1,0,89
40207,3,15.0,64.0,0,1,1.0,4.8,1,0,89
40215,3,15.0,80.0,0,1,1.0,4.8,1,0,89
40221,3,25.0,80.0,0,1,1.0,4.8,1,0,89
40230,3,21.0,80.0,0,1,1.0,4.8,1,0,89
40231,3,15.0,80.0,0,1,1.0,4.8,1,0,89
40232,3,16.0,80.0,0,1,1.0,4.8,1,0,89
40233,3,16.0,80.0,0,1,1.0,4.8,1,0,89
40238,3,16.0,80.0,0,1,1.0,4.8,1,0,89
40243,3,15.0,80.0,0,1,1.0,4.8,1,0,89
40291,3,40.0,67.0,0,1,1.0,4.8,1,0,89
40331,3,29.0,71.0,0,1,3.0,4.8,1,0,85
40355,3,29.0,73.0,0,1,4.0,5.0,1,0,85
40420,3,31.0,80.0,0,1,1.0,4.8,1,0,89
40433,3,30.0,73.0,0,1,3.0,5.0,1,0,85
40443,3,15.0,64.0,0,1,1.0,4.8,1,0,89
40542,3,18.0,91.0,0,1,2.0,4.5,1,0,89
40543,3,18.0,91.0,0,1,2.0,3.5,1,0,89
40544,3,19.0,91.0,0,1,2.0,5.0,1,0,89
40545,3,19.0,91.0,0,1,2.0,5.0,1,1,89
40560,3,22.0,73.0,0,1,2.5,4.8,1,0,85
40566,3,28.0,73.0,0,1,2.5,5.0,1,0,85
40574,3,488.0,100.0,0,6,2.0,4.92,1,0,85
40583,3,35.0,98.0,0,1,1.0,4.8,1,1,85
40587,3,35.0,98.0,0,1,1.0,4.8,1,1,85
40600,3,26.0,100.0,0,2,1.0,1.0,1,1,85
40601,3,26.0,100.0,0,1,1.0,4.8,1,1,85
40686,3,34.0,73.0,0,1,3.0,4.0,1,0,85
40696,3,42.0,97.0,0,1,1.0,4.8,1,1,89
40720,3,43.0,99.0,0,1,1.5,4.74,1,0,85
40787,3,183.0,100.0,0,4,1.0,4.8,1,0,85
40788,3,70.0,97.0,0,2,1.0,4.8,1,0,89
40946,3,22.0,88.0,0,1,1.0,5.0,1,0,85
40981,3,23.0,80.0,0,1,1.0,4.8,1,0,89
40982,3,23.0,80.0,0,1,1.0,4.8,1,0,89
41057,3,21.0,98.0,0,1,1.0,4.8,1,1,85
41059,3,21.0,98.0,0,1,1.0,4.8,1,1,85
41060,3,21.0,98.0,0,1,1.0,4.8,1,1,85
41222,3,50.0,100.0,0,2,1.0,5.0,1,0,89
41254,3,23.0,64.0,0,1,1.0,4.8,1,0,89
41326,3,30.0,79.0,0,4,1.0,4.33,1,0,85
41335,3,48.0,84.0,0,1,1.0,5.0,1,0,85
41358,3,46.0,84.0,0,1,1.0,5.0,1,0,85
41530,3,34.0,87.0,1,1,1.0,4.8,1,0,89
41535,3,150.0,94.0,0,1,1.0,4.8,1,0,85
41548,3,10.0,94.0,0,1,2.0,4.8,1,0,85
41552,3,10.0,94.0,0,1,2.0,4.8,1,0,85
41561,3,10.0,94.0,0,1,2.0,4.8,1,0,85
41563,3,39.0,94.0,0,1,2.0,5.0,1,0,85
41564,3,10.0,94.0,0,1,2.0,4.8,1,0,85
41565,3,150.0,94.0,0,1,2.0,4.8,1,0,85
41566,3,15.0,94.0,0,1,2.5,4.8,1,0,85
41567,3,42.0,94.0,0,1,2.5,4.8,1,0,85
41568,3,39.0,94.0,0,1,2.5,4.8,1,0,85
41580,3,15.0,94.0,0,1,2.0,4.8,1,0,85
41581,3,150.0,94.0,0,1,2.0,4.8,1,0,85
41583,3,150.0,94.0,0,1,1.0,5.0,1,0,85
41584,3,40.0,94.0,0,1,2.0,4.8,1,0,85
41587,3,23.0,87.0,1,1,1.0,4.8,1,0,89
41635,3,22.0,98.0,0,1,1.0,5.0,1,1,85
41639,3,26.0,87.0,1,1,1.0,4.8,1,0,89
41647,3,24.0,87.0,1,1,1.0,4.8,1,0,89
41650,3,20.0,87.0,1,1,1.0,4.0,1,0,89
41708,3,34.0,87.0,1,1,1.0,5.0,1,0,89
41711,3,24.0,87.0,1,1,1.0,4.8,1,0,89
41722,3,32.0,87.0,1,1,1.0,4.8,1,0,89
41778,3,26.0,80.0,0,1,1.0,4.8,1,0,89
41790,3,102.0,100.0,0,1,1.0,4.8,0,0,89
41907,3,30.0,73.0,0,1,6.0,4.8,1,0,85
42015,3,20.0,73.0,0,1,6.0,5.0,1,0,85
42184,3,16.0,80.0,0,1,1.0,5.0,1,0,89
42201,3,29.0,88.0,0,1,1.0,4.8,1,0,85
42218,3,31.0,100.0,0,1,1.0,4.8,0,1,85
42220,3,31.0,100.0,0,1,1.0,4.8,0,1,85
42233,3,31.0,100.0,0,1,1.0,4.8,0,1,85
42234,3,31.0,100.0,0,1,1.0,4.8,0,1,85
42236,3,31.0,100.0,0,1,1.0,4.8,0,1,85
42237,3,31.0,100.0,0,1,1.0,4.8,0,1,85
42238,3,31.0,100.0,0,1,1.0,1.0,0,1,85
42240,3,31.0,100.0,0,1,1.0,4.8,0,1,85
42258,3,121.0,69.0,1,4,2.0,4.8,1,0,89
42260,3,48.0,40.0,0,2,3.5,4.8,1,0,85
42262,3,48.0,40.0,0,2,3.5,4.8,1,0,85
42310,3,28.0,78.0,0,1,3.0,5.0,1,0,85
42338,3,30.0,40.0,0,1,3.5,5.0,1,0,85
42370,3,10.0,86.0,0,1,2.0,4.8,1,0,85
42416,3,150.0,86.0,0,1,1.0,5.0,1,0,85
42420,3,10.0,86.0,0,1,2.0,4.8,1,0,85
42427,3,18.0,100.0,0,1,2.0,4.8,1,1,85
42445,3,18.0,100.0,0,1,2.0,4.8,1,1,85
42460,3,150.0,86.0,0,1,1.0,4.8,1,0,85
42461,3,15.0,86.0,0,1,2.5,4.8,1,0,85
42492,3,10.0,86.0,0,1,2.0,4.8,1,0,85
42495,3,39.0,86.0,0,1,2.0,4.8,1,0,85
42496,3,10.0,86.0,0,1,2.0,4.8,1,0,85
42511,3,150.0,86.0,0,1,4.5,4.8,1,0,85
42521,3,40.0,86.0,0,1,2.0,4.8,1,0,85
42531,3,42.0,86.0,0,1,2.5,4.8,1,0,85
42534,3,39.0,86.0,0,1,2.5,4.8,1,0,85
42544,3,15.0,86.0,0,1,2.0,4.8,1,0,85
42546,3,150.0,86.0,0,1,1.0,4.8,1,0,85
42562,3,40.0,100.0,0,1,2.0,5.0,1,1,85
42688,3,29.0,78.0,0,1,3.0,4.5,1,0,85
42755,3,46.0,84.0,0,1,1.0,4.33,1,0,85
42773,3,35.0,95.0,0,1,1.0,4.5,1,0,89
42795,3,57.0,99.0,0,1,1.0,5.0,1,0,87
42796,3,53.0,99.0,0,1,1.0,4.5,1,1,87
42803,3,53.0,99.0,0,1,1.0,4.77,1,1,87
42816,3,35.0,95.0,0,1,1.5,5.0,1,0,89
42819,3,23.0,64.0,0,1,1.0,4.8,1,0,89
42821,3,49.0,50.0,0,5,2.0,4.8,1,0,89
42902,3,35.0,95.0,0,1,1.5,3.5,1,0,89
43009,3,42.0,86.0,1,6,2.0,4.8,1,1,85
43031,3,21.0,89.0,1,1,3.0,4.8,1,0,85
43073,3,40.0,11.0,0,1,1.0,4.8,1,0,89
43122,3,20.0,73.0,0,1,6.0,4.8,1,0,85
43143,3,18.0,87.0,1,1,1.0,5.0,1,0,89
43145,3,17.0,87.0,1,1,1.0,4.8,1,0,89
43174,3,22.0,87.0,1,1,1.0,4.8,1,0,89
43176,3,22.0,87.0,1,1,1.0,4.8,1,0,89
43177,3,25.0,87.0,1,1,1.0,4.8,1,0,89
43191,3,23.0,87.0,1,1,1.0,4.8,1,0,89
43193,3,24.0,87.0,1,1,1.0,4.8,1,1,89
43245,3,35.0,40.0,0,2,3.5,4.8,1,0,87
43263,3,26.0,80.0,0,1,1.0,4.8,1,0,89
43264,3,23.0,80.0,0,1,2.0,4.8,1,0,89
43265,3,20.0,80.0,0,1,1.0,4.8,1,0,89
43291,3,28.0,80.0,0,1,1.0,5.0,1,0,89
43292,3,25.0,80.0,0,1,1.0,4.8,1,0,89
43294,3,28.0,73.0,0,1,6.0,4.8,1,0,85
43298,3,45.0,84.0,0,1,1.0,4.8,1,0,85
43492,3,21.0,89.0,1,1,3.0,5.0,1,0,85
43544,3,28.0,73.0,0,1,6.0,5.0,1,0,85
43578,3,32.0,98.0,0,1,1.0,4.8,1,1,85
43653,3,36.0,99.0,0,1,1.5,4.5,1,0,85
43702,3,30.0,95.0,0,1,1.5,2.0,1,0,89
43705,3,30.0,95.0,0,1,1.5,3.0,1,0,89
43751,3,30.0,95.0,0,1,1.5,3.0,1,0,89
43851,3,30.0,95.0,0,1,1.5,3.75,1,0,89
43882,3,24.0,0.0,0,1,2.0,4.8,1,0,85
43961,3,19.0,87.0,1,1,1.0,4.8,1,0,89
43965,3,33.0,87.0,1,1,1.0,4.8,1,0,89
44110,3,26.0,97.0,0,1,1.0,4.8,1,0,85
44212,3,50.0,76.0,0,1,1.0,4.8,1,0,85
44298,3,13.0,0.0,0,4,1.0,4.8,1,0,89
44346,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44350,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44361,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44365,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44366,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44368,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44369,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44371,3,16.0,0.0,0,4,1.0,4.8,1,0,89
44375,3,16.0,64.0,0,1,1.0,4.8,1,0,89
44437,3,21.0,89.0,1,1,3.0,4.8,1,0,85
44465,3,18.0,91.0,0,1,2.0,4.8,1,0,89
44658,3,16.0,64.0,0,1,1.0,4.8,1,0,89
44659,3,16.0,64.0,0,1,1.0,4.8,1,0,89
44754,3,35.0,95.0,0,1,1.5,4.8,1,1,89
44789,3,18.0,91.0,0,1,2.0,4.8,1,0,89
44856,3,130.0,89.0,1,7,3.0,5.0,1,0,85
44957,3,39.0,100.0,0,1,0.5,4.8,1,1,88
45044,3,23.0,64.0,0,1,1.0,4.8,1,0,89
45045,3,16.0,64.0,0,1,1.0,4.8,1,0,89
45066,3,26.0,64.0,0,1,1.0,4.8,1,0,89
45072,3,40.0,64.0,0,2,1.0,4.8,1,0,89
45093,3,28.0,72.0,1,1,0.0,4.8,1,1,85
45138,3,22.0,64.0,0,1,1.0,4.8,1,0,89
45146,3,16.0,64.0,0,1,1.0,4.8,1,0,89
45304,3,29.0,78.0,0,1,3.0,5.0,1,0,85
45436,3,22.0,88.0,0,1,1.0,4.8,1,0,85
45554,3,23.0,88.0,0,1,1.0,4.8,1,0,85
45613,3,79.0,96.0,0,2,1.5,5.0,1,0,87
45620,3,27.0,89.0,1,1,5.0,4.8,1,0,85
45629,3,28.0,96.0,0,1,5.0,4.8,1,1,85
45766,3,35.0,98.0,1,1,2.0,4.8,1,1,85
45776,3,30.0,79.0,0,3,1.0,5.0,1,0,85
45810,3,24.0,73.0,0,1,4.0,4.8,1,0,85
45865,3,30.0,79.0,0,3,1.0,4.8,1,0,85
45916,3,600.0,40.0,0,8,2.0,4.8,0,1,89
45918,3,29.0,78.0,0,1,3.0,5.0,1,0,85
45982,3,25.0,73.0,0,1,6.0,4.8,1,0,85
46016,3,26.0,64.0,0,1,1.0,4.8,1,0,89
46017,3,20.0,64.0,0,1,2.0,4.8,1,0,89
46018,3,20.0,64.0,0,1,1.0,4.8,1,0,89
46026,3,20.0,64.0,0,1,2.0,4.8,1,0,89
46096,3,19.0,64.0,0,1,1.0,4.8,1,0,89
46097,3,18.0,64.0,0,1,1.0,4.8,1,0,89
46238,3,30.0,79.0,0,3,1.0,4.8,1,1,85
46347,3,29.0,78.0,0,1,3.0,4.8,1,0,85
46351,3,30.0,79.0,0,3,1.0,4.8,1,0,85
46355,3,29.0,78.0,0,1,3.0,4.8,1,0,85
46356,3,29.0,78.0,0,1,3.0,4.8,1,0,85
46359,3,19.0,64.0,0,1,1.0,4.8,1,0,89
46360,3,22.0,64.0,0,1,1.0,4.8,1,0,89
46395,3,20.0,89.0,1,1,3.0,4.8,1,0,85
46396,3,27.0,89.0,1,1,5.0,4.8,1,0,85
46428,3,29.0,78.0,0,13,2.0,4.8,1,0,85
46439,3,41.0,94.0,0,1,1.0,4.8,1,1,93
46446,3,20.0,97.0,0,1,1.0,4.8,1,0,89
46449,3,30.0,79.0,0,3,1.0,4.8,1,0,85
